panel_id,phase,split,panel_png_path,topology_v1_panel_json_path,v1_5_candidate_score,v1_5_candidate_bucket,known_policy_decision,known_review_label,consensus_label,consensus_decision,consensus_confidence,agreement_count,agent_count,reason
_P2_staging/35KV变电站全套电气二次图#panel_000,P2,train,datas/qa_and_png/P2_oda_output/35KV变电站全套电气二次图.png,outputs/topology_panel_v1/_P2_staging/35KV变电站全套电气二次图#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/35KV变电站全套电气二次图2#panel_000,P2,train,datas/qa_and_png/P2_oda_output/35KV变电站全套电气二次图2.png,outputs/topology_panel_v1/_P2_staging/35KV变电站全套电气二次图2#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/35KV变电站全套电气二次图wm666.taobao.com#panel_000,P2,train,datas/qa_and_png/P2_oda_output/35KV变电站全套电气二次图wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/35KV变电站全套电气二次图wm666.taobao.com#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）#panel_000,P2,test,datas/qa_and_png/P2_oda_output/35kV变电站新建工程电气施工图纸（含初步设计说明书）.png,outputs/topology_panel_v1/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com#panel_000,P2,train,datas/qa_and_png/P2_oda_output/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/500KV变电站直流系统图纸#panel_000,P2,val,datas/qa_and_png/P2_oda_output/500KV变电站直流系统图纸.png,outputs/topology_panel_v1/_P2_staging/500KV变电站直流系统图纸#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/500KV变电站直流系统图纸wm666.taobao.com#panel_000,P2,train,datas/qa_and_png/P2_oda_output/500KV变电站直流系统图纸wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/500KV变电站直流系统图纸wm666.taobao.com#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/B-变电所-办公楼201411.19_t3#panel_000,P2,train,datas/qa_and_png/P2_oda_output/B-变电所-办公楼201411.19_t3.png,outputs/topology_panel_v1/_P2_staging/B-变电所-办公楼201411.19_t3#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/[E-1~2(总图)、ET-7~13(通用图)、ET2-1~5(通用图A3A4#)、E-31~37(A2#楼)]A2~A4#楼变电所及总平20130319#panel_000,P2,train,datas/qa_and_png/P2_oda_output/[E-1~2(总图)、ET-7~13(通用图)、ET2-1~5(通用图A3A4#)、E-31~37(A2#楼)]A2~A4#楼变电所及总平20130319.png,outputs/topology_panel_v1/_P2_staging/[E-1~2(总图)、ET-7~13(通用图)、ET2-1~5(通用图A3A4#)、E-31~37(A2#楼)]A2~A4#楼变电所及总平20130319#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/变电所设计图#panel_000,P2,train,datas/qa_and_png/P2_oda_output/变电所设计图.png,outputs/topology_panel_v1/_P2_staging/变电所设计图#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/某10KV变电站电气完整版图纸wm666.taobao.com#panel_000,P2,train,datas/qa_and_png/P2_oda_output/某10KV变电站电气完整版图纸wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/某10KV变电站电气完整版图纸wm666.taobao.com#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/某变电所电气设计wm666.taobao.com#panel_000,P2,train,datas/qa_and_png/P2_oda_output/某变电所电气设计wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/某变电所电气设计wm666.taobao.com#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/某机械工厂变电所全套图-t3#panel_000,P2,train,datas/qa_and_png/P2_oda_output/某机械工厂变电所全套图-t3.png,outputs/topology_panel_v1/_P2_staging/某机械工厂变电所全套图-t3#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/某机械工厂变电所全套图wm666.taobao.com#panel_000,P2,train,datas/qa_and_png/P2_oda_output/某机械工厂变电所全套图wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/某机械工厂变电所全套图wm666.taobao.com#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/武汉某35kV变配电所电气二次设计图wm666.taobao.com#panel_000,P2,train,datas/qa_and_png/P2_oda_output/武汉某35kV变配电所电气二次设计图wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/武汉某35kV变配电所电气二次设计图wm666.taobao.com#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/水泥厂35KV变电站设计全套图纸#panel_000,P2,test,datas/qa_and_png/P2_oda_output/水泥厂35KV变电站设计全套图纸.png,outputs/topology_panel_v1/_P2_staging/水泥厂35KV变电站设计全套图纸#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/电站、变电所电气及设备01#panel_000,P2,train,datas/qa_and_png/P2_oda_output/电站、变电所电气及设备01.png,outputs/topology_panel_v1/_P2_staging/电站、变电所电气及设备01#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/电站、变电所电气及设备14#panel_000,P2,val,datas/qa_and_png/P2_oda_output/电站、变电所电气及设备14.png,outputs/topology_panel_v1/_P2_staging/电站、变电所电气及设备14#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch1/10KV开关站二次图纸#panel_000,P3,train,datas/qa_and_png/P3_oda_output/10KV开关站二次图纸.png,outputs/topology_panel_v1/_P3_staging_batch1/10KV开关站二次图纸#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch1/10KV高压开关柜原理图#panel_000,P3,train,datas/qa_and_png/P3_oda_output/10KV高压开关柜原理图.png,outputs/topology_panel_v1/_P3_staging_batch1/10KV高压开关柜原理图#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch1/10kv变电室二次系统图#panel_000,P3,val,datas/qa_and_png/P3_oda_output/10kv变电室二次系统图.png,outputs/topology_panel_v1/_P3_staging_batch1/10kv变电室二次系统图#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch1/6kV二次接线图#panel_000,P3,train,datas/qa_and_png/P3_oda_output/6kV二次接线图.png,outputs/topology_panel_v1/_P3_staging_batch1/6kV二次接线图#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch1/某配电工程10kV杆型一缆图#panel_000,P3,train,datas/qa_and_png/P3_oda_output/某配电工程10kV杆型一缆图.png,outputs/topology_panel_v1/_P3_staging_batch1/某配电工程10kV杆型一缆图#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch1/某高层10KV配电图#panel_000,P3,test,datas/qa_and_png/P3_oda_output/某高层10KV配电图.png,outputs/topology_panel_v1/_P3_staging_batch1/某高层10KV配电图#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch1/自行车有限10KV变电室#panel_000,P3,train,datas/qa_and_png/P3_oda_output/自行车有限10KV变电室.png,outputs/topology_panel_v1/_P3_staging_batch1/自行车有限10KV变电室#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch2/10KV配变电房工程典型设计图纸wm666.taobao.com#panel_000,P3,train,datas/qa_and_png/P3_oda_output/10KV配变电房工程典型设计图纸wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch2/10KV配变电房工程典型设计图纸wm666.taobao.com#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-11变送器电缆保护及连接图(断开式、汇线槽)#panel_000,P3,train,datas/qa_and_png/P3_oda_output/HK12-11变送器电缆保护及连接图(断开式、汇线槽).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-11变送器电缆保护及连接图(断开式、汇线槽)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽)#panel_000,P3,train,datas/qa_and_png/P3_oda_output/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-19温度元件铠装电缆保护及连接图(汇线槽)#panel_000,P3,train,datas/qa_and_png/P3_oda_output/HK12-19温度元件铠装电缆保护及连接图(汇线槽).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-19温度元件铠装电缆保护及连接图(汇线槽)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管)#panel_000,P3,train,datas/qa_and_png/P3_oda_output/HK12-1温度元件电缆保护及连接图(断开式、钢管).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽)#panel_000,P3,test,datas/qa_and_png/P3_oda_output/HK12-20变送器铠装电缆保护及连接图(汇线槽).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管).#panel_000,P3,train,datas/qa_and_png/P3_oda_output/HK12-2变送器电缆保护及连接图(断开式、钢管)..png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管).#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二)#panel_000,P3,train,datas/qa_and_png/P3_oda_output/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管).#panel_000,P3,test,datas/qa_and_png/P3_oda_output/HK12-3其它类仪表电缆保护及连接图(断开式、钢管)..png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管).#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二)#panel_000,P3,val,datas/qa_and_png/P3_oda_output/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000,P3,train,datas/qa_and_png/P3_oda_output/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一)#panel_000,P3,val,datas/qa_and_png/P3_oda_output/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000,P3,train,datas/qa_and_png/P3_oda_output/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二)#panel_000,P3,test,datas/qa_and_png/P3_oda_output/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管)#panel_000,P3,train,datas/qa_and_png/P3_oda_output/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch3/商场照明动力总接线图#panel_000,P3,train,datas/qa_and_png/P3_oda_output/商场照明动力总接线图.png,outputs/topology_panel_v1/_P3_staging_batch3/商场照明动力总接线图#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000,P3,train,datas/qa_and_png/P3_oda_output/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_001,P3,val,outputs/panels/P3/P3_staging_batch1__11(RCS-9661B背面接线图(四))__panel_001.png,outputs/topology_panel_v1/_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_001.topology.v1.json,24,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所、配电所 (gb4728_11_1.3-1)#panel_000,P2,train,datas/qa_and_png/P2_oda_output/变电所、配电所 (gb4728_11_1.3-1).png,outputs/topology_panel_v1/_P2_staging/变电所、配电所 (gb4728_11_1.3-1)#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/变电所、配电所 (gb4728_11_1.3-2)#panel_000,P2,train,datas/qa_and_png/P2_oda_output/变电所、配电所 (gb4728_11_1.3-2).png,outputs/topology_panel_v1/_P2_staging/变电所、配电所 (gb4728_11_1.3-2)#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/变电所（示出改变电压） (gb4728_11_2.9-1)#panel_000,P2,train,datas/qa_and_png/P2_oda_output/变电所（示出改变电压） (gb4728_11_2.9-1).png,outputs/topology_panel_v1/_P2_staging/变电所（示出改变电压） (gb4728_11_2.9-1)#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/变电所（示出改变电压） (gb4728_11_2.9-2)#panel_000,P2,test,datas/qa_and_png/P2_oda_output/变电所（示出改变电压） (gb4728_11_2.9-2).png,outputs/topology_panel_v1/_P2_staging/变电所（示出改变电压） (gb4728_11_2.9-2)#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/杆上变电站 (gb4728_11_2.11-1)#panel_000,P2,train,datas/qa_and_png/P2_oda_output/杆上变电站 (gb4728_11_2.11-1).png,outputs/topology_panel_v1/_P2_staging/杆上变电站 (gb4728_11_2.11-1)#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/杆上变电站 (gb4728_11_2.11-2)#panel_000,P2,train,datas/qa_and_png/P2_oda_output/杆上变电站 (gb4728_11_2.11-2).png,outputs/topology_panel_v1/_P2_staging/杆上变电站 (gb4728_11_2.11-2)#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/移动变电所 (gb4728-11_2.12-2)#panel_000,P2,val,datas/qa_and_png/P2_oda_output/移动变电所 (gb4728-11_2.12-2).png,outputs/topology_panel_v1/_P2_staging/移动变电所 (gb4728-11_2.12-2)#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/移动变电所 (gb4728_11_2.12-1)#panel_000,P2,train,datas/qa_and_png/P2_oda_output/移动变电所 (gb4728_11_2.12-1).png,outputs/topology_panel_v1/_P2_staging/移动变电所 (gb4728_11_2.12-1)#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/运行的移动变电站#panel_000,P2,test,datas/qa_and_png/P2_oda_output/运行的移动变电站.png,outputs/topology_panel_v1/_P2_staging/运行的移动变电站#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/开关柜底座及基础图#panel_000,P3,train,datas/qa_and_png/P3_oda_output/开关柜底座及基础图.png,outputs/topology_panel_v1/_P3_staging_batch2/开关柜底座及基础图#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch4/DXN8B-T接线图#panel_000,P3,train,datas/qa_and_png/P3_oda_output/DXN8B-T接线图.png,outputs/topology_panel_v1/_P3_staging_batch4/DXN8B-T接线图#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch1/高压异步电机保护二次原理图#panel_003,P3,train,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_003.png,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_003.topology.v1.json,18,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/35KV变电所设计(3)#panel_001,P2,train,outputs/panels/P2/P2_staging__35KV变电所设计(3)__panel_001.png,outputs/topology_panel_v1/_P2_staging/35KV变电所设计(3)#panel_001.topology.v1.json,14,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_001,P3,train,outputs/panels/P3/P3_staging_batch3__500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com__panel_001.png,outputs/topology_panel_v1/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_001.topology.v1.json,14,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P3_staging_batch4/某学校系统图及接线图#panel_001,P3,train,outputs/panels/P3/P3_staging_batch4__某学校系统图及接线图__panel_001.png,outputs/topology_panel_v1/_P3_staging_batch4/某学校系统图及接线图#panel_001.topology.v1.json,14,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch1/高压异步电机保护二次原理图#panel_000,P3,train,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_000.png,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_000.topology.v1.json,8,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch1/高压异步电机保护二次原理图#panel_002,P3,train,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_002.png,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_002.topology.v1.json,8,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/35KV变电所设计#panel_001,P2,train,outputs/panels/P2/P2_staging__35KV变电所设计__panel_001.png,outputs/topology_panel_v1/_P2_staging/35KV变电所设计#panel_001.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所全套图纸wm666.taobao.com#panel_001,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_001.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_001.topology.v1.json,0,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/变电所全套图纸wm666.taobao.com#panel_003,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_003.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_003.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所全套图纸wm666.taobao.com#panel_004,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_004.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_004.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所全套图纸wm666.taobao.com#panel_005,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_005.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_005.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
