drawing_key,split,phase,normalized_json_path,topology_json_path,status,node_count,edge_count,candidate_segment_count,net_count,topology_ready,largest_net_edges,isolated_edge_count,isolated_edge_ratio,largest_net_edge_ratio,skipped_short_segments,skipped_same_node_segments,graph_bbox,edge_type_count_json,effective_endpoint_tolerance,quality_flags
_P1_staging/QA-D201-08(#1主变测控屏遥控接点联系图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-08(#1主变测控屏遥控接点联系图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-08(#1主变测控屏遥控接点联系图).topology.v0.json,ok,479,277,277,209,True,5,172,0.6209,0.0181,0,0,"-0.0,94.2396,374.5655,277.0","{""LINE"": 219, ""LWPOLYLINE"": 58}",0.954,
_P1_staging/QA-D201-09(#1主变测控屏端子排图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-09(#1主变测控屏端子排图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-09(#1主变测控屏端子排图).topology.v0.json,ok,1601,909,909,739,True,31,676,0.7437,0.0341,0,0,"0.0,64.9186,1105.5012,400.0","{""LINE"": 783, ""LWPOLYLINE"": 126}",1.0,
_P1_staging/QA-D201-10(#1主变隔离开关1G.2G控制回路图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-10(#1主变隔离开关1G.2G控制回路图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-10(#1主变隔离开关1G.2G控制回路图).topology.v0.json,ok,1657,1173,1179,531,True,12,296,0.2523,0.0102,0,6,"0.0,0.0,1006.0,400.0","{""LINE"": 572, ""LWPOLYLINE"": 601}",0.5548,
_P1_staging/QA-D201-11(#1主变隔离开关1G安装接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-11(#1主变隔离开关1G安装接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-11(#1主变隔离开关1G安装接线图).topology.v0.json,ok,1505,1102,1106,552,True,136,317,0.2877,0.1234,0,4,"-0.0,8.3475,502.6035,400.0","{""LINE"": 669, ""LWPOLYLINE"": 433}",0.3644,
_P1_staging/QA-D201-12(#1主变隔离开关2G安装接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-12(#1主变隔离开关2G安装接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-12(#1主变隔离开关2G安装接线图).topology.v0.json,ok,1505,1102,1106,552,True,136,317,0.2877,0.1234,0,4,"-0.0,8.3475,502.6035,400.0","{""LINE"": 669, ""LWPOLYLINE"": 433}",0.3644,
_P1_staging/QA-D201-13(#1主变中性点接地刀闸OG控制回路图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-13(#1主变中性点接地刀闸OG控制回路图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-13(#1主变中性点接地刀闸OG控制回路图).topology.v0.json,ok,967,669,669,340,True,11,208,0.3109,0.0164,0,0,"25.0,42.5327,579.247,410.0","{""LINE"": 324, ""LWPOLYLINE"": 345}",0.3548,
_P1_staging/QA-D201-14(#1主变中性点接地刀闸0G安装接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-14(#1主变中性点接地刀闸0G安装接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-14(#1主变中性点接地刀闸0G安装接线图).topology.v0.json,ok,1507,1103,1107,553,True,136,318,0.2883,0.1233,0,4,"-0.0,5.9088,502.6035,400.0","{""LINE"": 672, ""LWPOLYLINE"": 431}",0.3644,
_P1_staging/QA-D201-15(#1主变110kV侧转接端子箱接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-15(#1主变110kV侧转接端子箱接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-15(#1主变110kV侧转接端子箱接线图).topology.v0.json,ok,1044,651,651,457,True,11,365,0.5607,0.0169,0,0,"0.0,105.7515,767.8157,574.0","{""LINE"": 414, ""LWPOLYLINE"": 237}",1.0,
_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)),test,P1,outputs/normalized_geometry/_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)).topology.v0.json,ok,434,248,248,198,True,12,178,0.7177,0.0484,0,0,"10.8153,83.1786,369.791,243.5938","{""LINE"": 220, ""LWPOLYLINE"": 28}",0.6534,
_P1_staging/QA-D201-17(#1主变10kV侧开关柜端子排图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-17(#1主变10kV侧开关柜端子排图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-17(#1主变10kV侧开关柜端子排图).topology.v0.json,ok,309,177,177,141,True,11,123,0.6949,0.0621,0,0,"10.1177,92.0662,375.0904,217.8726","{""LINE"": 140, ""LWPOLYLINE"": 37}",0.2639,
_P1_staging/QA-D201-18(#1主变10kV侧开关柜屏面布置图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-18(#1主变10kV侧开关柜屏面布置图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-18(#1主变10kV侧开关柜屏面布置图).topology.v0.json,ok,126,95,95,48,True,8,33,0.3474,0.0842,0,0,"44.5712,109.3133,410.0,242.0257","{""LINE"": 37, ""LWPOLYLINE"": 58}",0.2496,
_P1_staging/QA-D201-19(#1主变附件二次原理图及端子排图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-19(#1主变附件二次原理图及端子排图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-19(#1主变附件二次原理图及端子排图).topology.v0.json,ok,1081,675,675,442,True,10,340,0.5037,0.0148,0,0,"25.0,18.2114,611.9358,287.0","{""LINE"": 488, ""LWPOLYLINE"": 187}",0.8127,
_P1_staging/QA-D201-20(#1主变BUL调压操作机构箱接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-20(#1主变BUL调压操作机构箱接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-20(#1主变BUL调压操作机构箱接线图).topology.v0.json,ok,1126,740,743,413,True,8,244,0.3297,0.0108,0,3,"25.0,19.2947,1031.7117,287.0","{""LINE"": 507, ""LWPOLYLINE"": 233}",0.8127,
_P1_staging/QA-D201-21(#1主变BUL调压操作机构箱端子排图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D201-21(#1主变BUL调压操作机构箱端子排图).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-21(#1主变BUL调压操作机构箱端子排图).topology.v0.json,ok,329,192,192,144,True,12,126,0.6562,0.0625,0,0,"25.0,126.4097,586.5476,287.0","{""LINE"": 168, ""LWPOLYLINE"": 24}",1.0,
_P1_staging/QA-D301-01(110kV南雄线示意图及电流电压回路图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D301-01(110kV南雄线示意图及电流电压回路图).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-01(110kV南雄线示意图及电流电压回路图).topology.v0.json,ok,1060,692,694,407,True,11,310,0.448,0.0159,0,2,"25.0,28.5813,563.7616,410.0","{""LINE"": 420, ""LWPOLYLINE"": 272}",1.0,
_P1_staging/QA-D301-02(110kV南雄线控制及信号回路展开图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D301-02(110kV南雄线控制及信号回路展开图).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-02(110kV南雄线控制及信号回路展开图).topology.v0.json,ok,2747,1849,1890,1043,True,9,691,0.3737,0.0049,0,41,"79.1224,19.9464,994.8943,574.9379","{""LINE"": 984, ""LWPOLYLINE"": 865}",0.9424,
_P1_staging/QA-D301-03(110kV澜河线保护屏端子排图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D301-03(110kV澜河线保护屏端子排图).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-03(110kV澜河线保护屏端子排图).topology.v0.json,ok,606,346,346,280,True,19,257,0.7428,0.0549,0,0,"25.0,92.0147,867.3477,410.0","{""LINE"": 288, ""LWPOLYLINE"": 58}",0.5397,
_P1_staging/QA-D301-04(110kV南雄，澜河线测控屏端子排图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D301-04(110kV南雄，澜河线测控屏端子排图).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-04(110kV南雄，澜河线测控屏端子排图).topology.v0.json,ok,1360,760,760,640,True,10,592,0.7789,0.0132,0,0,"25.0,70.2488,859.3974,410.0","{""LINE"": 660, ""LWPOLYLINE"": 100}",1.0,
_P1_staging/QA-D301-05(110kV南雄线1G.2G隔离开关控制回路图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D301-05(110kV南雄线1G.2G隔离开关控制回路图).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-05(110kV南雄线1G.2G隔离开关控制回路图).topology.v0.json,ok,1675,1191,1195,558,True,11,311,0.2611,0.0092,0,4,"25.0,40.3162,1022.5114,410.0","{""LINE"": 571, ""LWPOLYLINE"": 620}",0.6123,
_P1_staging/QA-D301-06(110kV南雄线隔离开关1G安装接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D301-06(110kV南雄线隔离开关1G安装接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-06(110kV南雄线隔离开关1G安装接线图).topology.v0.json,ok,1505,1105,1109,556,True,136,321,0.2905,0.1231,0,4,"0.0,8.3475,502.6035,400.0","{""LINE"": 672, ""LWPOLYLINE"": 433}",0.3644,
_P1_staging/QA-D301-07(110kV南雄线隔离开关2G安装接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D301-07(110kV南雄线隔离开关2G安装接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-07(110kV南雄线隔离开关2G安装接线图).topology.v0.json,ok,1499,1102,1105,553,True,136,318,0.2886,0.1234,0,3,"0.0,8.3475,502.6035,400.0","{""LINE"": 669, ""LWPOLYLINE"": 433}",0.3644,
_P1_staging/QA-D301-08(110kV南雄线转接端子箱接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D301-08(110kV南雄线转接端子箱接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-08(110kV南雄线转接端子箱接线图).topology.v0.json,ok,1080,675,675,471,True,11,373,0.5526,0.0163,0,0,"0.0,105.6496,767.9134,574.0","{""LINE"": 428, ""LWPOLYLINE"": 247}",1.0,
_P1_staging/QA-D301-09(110kV南雄线TYD示意图及接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D301-09(110kV南雄线TYD示意图及接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-09(110kV南雄线TYD示意图及接线图).topology.v0.json,ok,105,73,76,36,True,13,25,0.3425,0.1781,0,3,"20.0,107.4378,153.0342,287.0","{""LINE"": 26, ""LWPOLYLINE"": 47}",1.0,
_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)),test,P1,outputs/normalized_geometry/_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)).topology.v0.json,ok,436,249,249,199,True,12,179,0.7189,0.0482,0,0,"35.8153,84.0932,392.93,244.5083","{""LINE"": 221, ""LWPOLYLINE"": 28}",0.6333,
_P1_staging/QA-D302-01(110kV澜河线示意图及电流电压回路图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D302-01(110kV澜河线示意图及电流电压回路图).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-01(110kV澜河线示意图及电流电压回路图).topology.v0.json,ok,1065,694,695,410,True,11,312,0.4496,0.0159,0,1,"25.0,28.5813,563.7616,410.0","{""LINE"": 422, ""LWPOLYLINE"": 272}",1.0,
_P1_staging/QA-D302-02(110kV澜河线控制及信号回路展开图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D302-02(110kV澜河线控制及信号回路展开图).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-02(110kV澜河线控制及信号回路展开图).topology.v0.json,ok,2742,1844,1885,1039,True,9,690,0.3742,0.0049,0,41,"79.1224,19.9464,994.8943,574.9379","{""LINE"": 987, ""LWPOLYLINE"": 857}",0.9424,
_P1_staging/QA-D302-03(110kV澜河线保护屏端子排图),test,P1,outputs/normalized_geometry/_P1_staging/QA-D302-03(110kV澜河线保护屏端子排图).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-03(110kV澜河线保护屏端子排图).topology.v0.json,ok,606,346,346,280,True,19,257,0.7428,0.0549,0,0,"25.0,92.0147,867.3477,410.0","{""LINE"": 288, ""LWPOLYLINE"": 58}",0.5397,
_P1_staging/QA-D302-04(110kV南雄，澜河线测控屏端子排图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D302-04(110kV南雄，澜河线测控屏端子排图).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-04(110kV南雄，澜河线测控屏端子排图).topology.v0.json,ok,1360,760,760,640,True,10,592,0.7789,0.0132,0,0,"25.0,70.2488,859.3974,410.0","{""LINE"": 660, ""LWPOLYLINE"": 100}",1.0,
_P1_staging/QA-D302-05(110kV澜河线1G.2G隔离开关控制回路图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D302-05(110kV澜河线1G.2G隔离开关控制回路图).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-05(110kV澜河线1G.2G隔离开关控制回路图).topology.v0.json,ok,1675,1191,1195,558,True,11,311,0.2611,0.0092,0,4,"25.0,40.3162,1022.5114,410.0","{""LINE"": 571, ""LWPOLYLINE"": 620}",0.6123,
_P1_staging/QA-D302-06(110kV澜河线隔离开关1G安装接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D302-06(110kV澜河线隔离开关1G安装接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-06(110kV澜河线隔离开关1G安装接线图).topology.v0.json,ok,1505,1105,1109,556,True,136,321,0.2905,0.1231,0,4,"0.0,8.3475,502.6035,400.0","{""LINE"": 672, ""LWPOLYLINE"": 433}",0.3644,
_P1_staging/QA-D302-07(110kV澜河线隔离开关2G安装接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D302-07(110kV澜河线隔离开关2G安装接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-07(110kV澜河线隔离开关2G安装接线图).topology.v0.json,ok,1499,1102,1105,553,True,136,318,0.2886,0.1234,0,3,"0.0,8.3475,502.6035,400.0","{""LINE"": 669, ""LWPOLYLINE"": 433}",0.3644,
_P1_staging/QA-D302-08(110kV澜河线转接端子箱接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D302-08(110kV澜河线转接端子箱接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-08(110kV澜河线转接端子箱接线图).topology.v0.json,ok,1076,673,673,469,True,11,371,0.5513,0.0163,0,0,"0.0,102.2589,767.9134,574.0","{""LINE"": 426, ""LWPOLYLINE"": 247}",1.0,
_P1_staging/QA-D302-09(110kV澜河线TYD示意图及接线图),train,P1,outputs/normalized_geometry/_P1_staging/QA-D302-09(110kV澜河线TYD示意图及接线图).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-09(110kV澜河线TYD示意图及接线图).topology.v0.json,ok,102,71,72,35,True,13,25,0.3521,0.1831,0,1,"20.0,107.4378,153.0342,287.0","{""LINE"": 24, ""LWPOLYLINE"": 47}",1.0,
_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)),train,P1,outputs/normalized_geometry/_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)).topology.v0.json,ok,436,249,249,199,True,12,179,0.7189,0.0482,0,0,"35.8153,84.0932,392.93,244.5083","{""LINE"": 221, ""LWPOLYLINE"": 28}",0.6333,
_P1_staging/XX变电站主接线图,train,P1,outputs/normalized_geometry/_P1_staging/XX变电站主接线图.normalized.json,outputs/topology_graph/_P1_staging/XX变电站主接线图.topology.v0.json,ok,4908,3714,3957,1346,True,20,422,0.1136,0.0054,31,212,"1.8986,-15.938,10.9409,-9.2635","{""LINE"": 1854, ""LWPOLYLINE"": 1860}",0.0056,
_P1_staging/XX变电站主接线图1,test,P1,outputs/normalized_geometry/_P1_staging/XX变电站主接线图1.normalized.json,outputs/topology_graph/_P1_staging/XX变电站主接线图1.topology.v0.json,ok,4620,3481,3711,1267,True,23,396,0.1138,0.0066,26,204,"1.8986,-15.938,10.9409,-9.2635","{""LINE"": 1805, ""LWPOLYLINE"": 1676}",0.0056,
_P1_staging/XX变电站主接线图1wm666.taobao.com,train,P1,outputs/normalized_geometry/_P1_staging/XX变电站主接线图1wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/XX变电站主接线图1wm666.taobao.com.topology.v0.json,ok,4621,3478,3711,1266,True,17,402,0.1156,0.0049,26,207,"1.8986,-15.938,10.9409,-9.2635","{""LINE"": 1796, ""LWPOLYLINE"": 1682}",0.0057,
_P1_staging/XX变电站主接线图wm666.taobao.com,train,P1,outputs/normalized_geometry/_P1_staging/XX变电站主接线图wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/XX变电站主接线图wm666.taobao.com.topology.v0.json,ok,4908,3714,3957,1346,True,20,422,0.1136,0.0054,31,212,"1.8986,-15.938,10.9409,-9.2635","{""LINE"": 1854, ""LWPOLYLINE"": 1860}",0.0056,
_P1_staging/d0603-58发电机主变压器组保护配置图,train,P1,outputs/normalized_geometry/_P1_staging/d0603-58发电机主变压器组保护配置图.normalized.json,outputs/topology_graph/_P1_staging/d0603-58发电机主变压器组保护配置图.topology.v0.json,ok,976,616,619,392,True,6,300,0.487,0.0097,1,2,"388.6569,129.5356,1422.2404,723.5356","{""LINE"": 445, ""LWPOLYLINE"": 171}",0.5961,
_P1_staging/xx110kV出线平面布置图Awm666.taobao.com,val,P1,outputs/normalized_geometry/_P1_staging/xx110kV出线平面布置图Awm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/xx110kV出线平面布置图Awm666.taobao.com.topology.v0.json,ok,159,144,144,56,True,28,39,0.2708,0.1944,0,0,"2447.8288,409.8215,2867.8288,706.8215","{""LINE"": 56, ""LWPOLYLINE"": 88}",0.2572,
_P1_staging/一个110kv变电站的一次设计图,test,P1,outputs/normalized_geometry/_P1_staging/一个110kv变电站的一次设计图.normalized.json,outputs/topology_graph/_P1_staging/一个110kv变电站的一次设计图.topology.v0.json,ok,8821,6633,7105,2942,True,55,1976,0.2979,0.0083,27,445,"-210.8687,-275.1623,2729.3301,1513.4799","{""LINE"": 5930, ""LWPOLYLINE"": 703}",1.0,
_P1_staging/一次主接线图CAD2000,train,P1,outputs/normalized_geometry/_P1_staging/一次主接线图CAD2000.normalized.json,outputs/topology_graph/_P1_staging/一次主接线图CAD2000.topology.v0.json,ok,996,666,666,380,True,7,255,0.3829,0.0105,0,0,"10195.3843,2247.2404,11007.2772,2876.1211","{""LINE"": 586, ""LWPOLYLINE"": 80}",1.0,
_P1_staging/三卷主变电流电压回路,train,P1,outputs/normalized_geometry/_P1_staging/三卷主变电流电压回路.normalized.json,outputs/topology_graph/_P1_staging/三卷主变电流电压回路.topology.v0.json,ok,730,606,623,189,True,83,112,0.1848,0.137,13,4,"170.0211,0.0,787.5,297.0","{""LINE"": 282, ""LWPOLYLINE"": 324}",0.5847,
_P1_staging/三卷主变电流电压回路wm666.taobao.com,train,P1,outputs/normalized_geometry/_P1_staging/三卷主变电流电压回路wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/三卷主变电流电压回路wm666.taobao.com.topology.v0.json,ok,725,606,623,184,True,83,104,0.1716,0.137,13,4,"170.0211,0.0,787.5,297.0","{""LINE"": 282, ""LWPOLYLINE"": 324}",0.67,
_P1_staging/三卷主变面板图,train,P1,outputs/normalized_geometry/_P1_staging/三卷主变面板图.normalized.json,outputs/topology_graph/_P1_staging/三卷主变面板图.topology.v0.json,ok,643,695,700,98,True,91,40,0.0576,0.1309,0,5,"53.8741,0.0,577.5,297.0","{""LINE"": 131, ""LWPOLYLINE"": 564}",1.0,
_P1_staging/三卷主变面板图wm666.taobao.com,train,P1,outputs/normalized_geometry/_P1_staging/三卷主变面板图wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/三卷主变面板图wm666.taobao.com.topology.v0.json,ok,643,695,700,98,True,91,40,0.0576,0.1309,0,5,"53.8741,0.0,577.5,297.0","{""LINE"": 131, ""LWPOLYLINE"": 564}",1.0,
_P1_staging/主变.35kV侧隔离开关操作机构二次接线图(B066-500-0305)wm666.taobao.com,train,P1,outputs/normalized_geometry/_P1_staging/主变.35kV侧隔离开关操作机构二次接线图(B066-500-0305)wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变.35kV侧隔离开关操作机构二次接线图(B066-500-0305)wm666.taobao.com.topology.v0.json,ok,1392,1111,1113,403,True,10,171,0.1539,0.009,0,2,"24.9513,-313.5907,559.0,369.3937","{""LINE"": 417, ""LWPOLYLINE"": 694}",0.4606,
_P1_staging/主变35kV侧接地刀操作机构二次接线图(B066-500-0306)wm666.taobao.com,train,P1,outputs/normalized_geometry/_P1_staging/主变35kV侧接地刀操作机构二次接线图(B066-500-0306)wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变35kV侧接地刀操作机构二次接线图(B066-500-0306)wm666.taobao.com.topology.v0.json,ok,246,168,168,90,True,5,46,0.2738,0.0298,0,0,"38.0846,59.2042,343.4411,238.0768","{""LINE"": 90, ""LWPOLYLINE"": 78}",0.2325,
_P1_staging/主变二次回路原理图101-1,train,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图101-1.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图101-1.topology.v0.json,ok,555,345,361,216,True,10,177,0.513,0.029,16,0,"0.0,0.0,315.0,222.75","{""LINE"": 168, ""LWPOLYLINE"": 177}",0.1942,
_P1_staging/主变二次回路原理图101-2,train,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图101-2.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图101-2.topology.v0.json,ok,463,281,282,192,True,6,138,0.4911,0.0214,1,0,"0.0,0.0,315.0,222.75","{""LINE"": 170, ""LWPOLYLINE"": 111}",0.1942,
_P1_staging/主变二次回路原理图101-3,train,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图101-3.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图101-3.topology.v0.json,ok,490,317,320,192,True,10,135,0.4259,0.0315,3,0,"0.0,0.0,315.0,222.75","{""LINE"": 159, ""LWPOLYLINE"": 158}",0.1942,
_P1_staging/主变二次回路原理图101-4,train,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图101-4.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图101-4.topology.v0.json,ok,454,292,295,178,True,10,124,0.4247,0.0342,3,0,"0.0,0.0,315.0,222.75","{""LINE"": 152, ""LWPOLYLINE"": 140}",0.1942,
_P1_staging/主变二次回路原理图102-1,train,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图102-1.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图102-1.topology.v0.json,ok,532,328,344,208,True,10,171,0.5213,0.0305,16,0,"0.0,0.0,315.0,222.75","{""LINE"": 160, ""LWPOLYLINE"": 168}",0.1942,
_P1_staging/主变二次回路原理图102-2,train,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图102-2.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图102-2.topology.v0.json,ok,416,250,250,173,True,6,127,0.508,0.024,0,0,"0.0,0.0,315.0,222.75","{""LINE"": 157, ""LWPOLYLINE"": 93}",0.1942,
_P1_staging/主变二次回路原理图102-3,test,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图102-3.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图102-3.topology.v0.json,ok,490,316,319,192,True,10,135,0.4272,0.0316,3,0,"0.0,0.0,315.0,222.75","{""LINE"": 161, ""LWPOLYLINE"": 155}",0.1942,
_P1_staging/主变二次回路原理图102-4,train,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图102-4.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图102-4.topology.v0.json,ok,457,294,297,179,True,10,124,0.4218,0.034,3,0,"0.0,0.0,315.0,222.75","{""LINE"": 153, ""LWPOLYLINE"": 141}",0.1942,
_P1_staging/主变二次回路原理图103-1,train,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图103-1.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图103-1.topology.v0.json,ok,623,389,405,243,True,10,195,0.5013,0.0257,16,0,"0.0,0.0,315.0,222.75","{""LINE"": 185, ""LWPOLYLINE"": 204}",0.1942,
_P1_staging/主变二次回路原理图103-2,test,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图103-2.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图103-2.topology.v0.json,ok,783,494,496,305,True,8,204,0.413,0.0162,2,0,"0.0,0.0,315.0,222.75","{""LINE"": 257, ""LWPOLYLINE"": 237}",0.1942,
_P1_staging/主变二次回路原理图103-3,train,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图103-3.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图103-3.topology.v0.json,ok,505,318,321,204,True,7,151,0.4748,0.022,3,0,"0.0,0.0,315.0,222.75","{""LINE"": 167, ""LWPOLYLINE"": 151}",0.1942,
_P1_staging/主变二次回路原理图103-4,train,P1,outputs/normalized_geometry/_P1_staging/主变二次回路原理图103-4.normalized.json,outputs/topology_graph/_P1_staging/主变二次回路原理图103-4.topology.v0.json,ok,456,289,291,183,True,6,132,0.4567,0.0208,2,0,"0.0,0.0,315.0,222.75","{""LINE"": 155, ""LWPOLYLINE"": 134}",0.1942,
_P1_staging/主变低压侧电缆安装示意图,train,P1,outputs/normalized_geometry/_P1_staging/主变低压侧电缆安装示意图.normalized.json,outputs/topology_graph/_P1_staging/主变低压侧电缆安装示意图.topology.v0.json,ok,566,416,418,202,True,48,150,0.3606,0.1154,1,1,"304.3616,104.8076,898.3616,524.8076","{""LINE"": 297, ""LWPOLYLINE"": 119}",0.4346,
_P1_staging/主变低压侧电缆安装示意图wm666.taobao.com,train,P1,outputs/normalized_geometry/_P1_staging/主变低压侧电缆安装示意图wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变低压侧电缆安装示意图wm666.taobao.com.topology.v0.json,ok,566,416,418,202,True,48,150,0.3606,0.1154,1,1,"304.3616,104.8076,898.3616,524.8076","{""LINE"": 297, ""LWPOLYLINE"": 119}",0.4346,
_P1_staging/主变保护A柜接线图(一)(B066-500-0203)wm666.taobao.com,test,P1,outputs/normalized_geometry/_P1_staging/主变保护A柜接线图(一)(B066-500-0203)wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变保护A柜接线图(一)(B066-500-0203)wm666.taobao.com.topology.v0.json,ok,1432,881,888,613,True,5,488,0.5539,0.0057,0,7,"26.4199,-319.0694,672.8656,493.0196","{""LINE"": 582, ""LWPOLYLINE"": 299}",0.583,
_P1_staging/主变保护A柜接线图(三)(B066-500-0205)wm666.taobao.com,train,P1,outputs/normalized_geometry/_P1_staging/主变保护A柜接线图(三)(B066-500-0205)wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变保护A柜接线图(三)(B066-500-0205)wm666.taobao.com.topology.v0.json,ok,8016,6118,6122,2723,True,7,1626,0.2658,0.0011,0,4,"32.7899,-321.9846,798.4211,564.4558","{""LINE"": 1456, ""LWPOLYLINE"": 4662}",0.623,
